group_cn,group_lat,family_cn,family_lat,genus_cn,genus_lat,species_cn,species_lat,author,is_exotic,notes
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,台灣灰木,Symplocos formosana,,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,小葉台灣灰木,Symplocos formosana var. taiheizanensis,(K. Mori) C.C. Wang,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,山羊耳,Symplocos glauca,(Thunb.) Koidz.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,大葉灰木,Symplocos grandis,Hand.-Mazz.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,平遮那灰木,Symplocos heishanensis,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,小葉日本灰木,Symplocos japonica var. nakaharai,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,浸水營灰木,Symplocos jinshueiyingensis,"C.C.Wang, W.Yu Wang & C.K.Yang",False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,瑞岩灰木,Symplocos juiyenensis,"C.C. Wang & C.H. Ou, 1999",False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,川上氏灰木,Symplocos kawakamii,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,小西氏灰木,Symplocos konishii,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,恆春灰木,Symplocos koshunensis,Kaneh.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,大花灰木,Symplocos macrostroma,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,擬日本灰木,Symplocos migoi,Nagam.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,小葉白筆,Symplocos modesta,Brand,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,玉山灰木,Symplocos morrisonicola,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,能高山灰木,Symplocos nokoensis,(Hayata) Kaneh.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,佐佐木氏灰木,Symplocos sasakii,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,四川灰木,Symplocos setchuensis,Brand,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,希蘭灰木,Symplocos shilanensis,Y.C. Liu & F.Y. Lu,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,南嶺灰木,Symplocos sonoharae,Koidz.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,小葉日本灰木,Symplocos sonoharae,Koidz.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,枇杷葉灰木,Symplocos stellaris,Brand,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,山豬肝,Symplocos theophrastifolia,Siebold & Zucc.,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,褐毛灰木,Symplocos trichoclada,Hayata,False,
被子植物,Angiosperm,灰木科,Symplocaceae,灰木屬,Symplocos,蕘花葉灰木,Symplocos wikstroemiifolia,Hayata,False,
被子植物,Angiosperm,岩梅科,Diapensiaceae,裂緣花屬,Shortia,倒卵葉裂緣花,Shortia rotundifolia,Makino,False,
被子植物,Angiosperm,岩梅科,Diapensiaceae,裂緣花屬,Shortia,李棟山裂緣花,Shortia rotundifolia var. ritoensis,(Hayata) T.C. Huang & A. Hsiao,False,
被子植物,Angiosperm,岩梅科,Diapensiaceae,裂緣花屬,Shortia,圓葉裂緣花,Shortia rotundifolia var. subcordata,(Hayata) T.C. Huang & A. Hsiao,False,
被子植物,Angiosperm,岩梅科,Diapensiaceae,裂緣花屬,Shortia,高山裂緣花,Shortia rotundifolia var. transalpina,(Hayata) T. Yamaz.,False,
被子植物,Angiosperm,安息香科,Styracaceae,假赤楊屬,Alniphyllum,假赤楊,Alniphyllum pterospermum,Matsum.,False,
被子植物,Angiosperm,安息香科,Styracaceae,安息香屬,Styrax,台灣野茉莉,Styrax faberi,Perkins,False,
被子植物,Angiosperm,安息香科,Styracaceae,安息香屬,Styrax,恒春野茉莉,Styrax formosana var. hayataiana,(Perkins) Li,False,
被子植物,Angiosperm,安息香科,Styracaceae,安息香屬,Styrax,烏皮九芎,Styrax formosanus,Matsum.,False,
被子植物,Angiosperm,安息香科,Styracaceae,安息香屬,Styrax,蘭嶼野茉莉,Styrax japonicus var. kotoensis,(Hayata) Masam. & Suzuki,False,
被子植物,Angiosperm,安息香科,Styracaceae,安息香屬,Styrax,紅皮,Styrax suberifolia,Hook. & Arn.,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,軟棗獼猴桃,Actinidia arguta,(Siebold & Zucc.) Planch. ex Miq.,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,硬齒獼猴桃,Actinidia callosa,Lindl.,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,異色獼猴桃,Actinidia callosa var. discolor,C.F. Liang,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,闊葉獼猴桃,Actinidia latifolia,(Gardner & Champ.) Merr.,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,山梨獼猴桃,Actinidia rufa,(Siebold & Zucc.) Planch. ex Miq.,False,
被子植物,Angiosperm,獼猴桃科,Actinidiaceae,獼猴桃屬,Actinidia,台灣羊桃,Actinidia setosa,(H.L. Li) C.F. Liang & A.R. Ferguson,False,
被子植物,Angiosperm,奴草科,Mitrastemonaceae,奴草屬,Mitrastemon,菱形奴草,Mitrastemon kanehirae,Yamam.,False,
被子植物,Angiosperm,奴草科,Mitrastemonaceae,奴草屬,Mitrastemon,台灣奴草,Mitrastemon kawasasakii,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,水晶蘭屬,Cheilotheca,水晶蘭,Cheilotheca humilis,(D.Don) H. Keng,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,水晶蘭屬,Cheilotheca,阿里山水晶蘭,Cheilotheca macrocarpa,(Andres) Y.L. Chou,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,愛冬葉屬,Chimaphila,日本愛冬葉,Chimaphila japonica,Miq.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,愛冬葉屬,Chimaphila,台灣愛冬葉,Chimaphila monticola,Andres,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,吊鐘花屬,Enkianthus,台灣吊鐘花,Enkianthus perulatus,C.K. Schneid.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,白珠樹屬,Gaultheria,白珠樹,Gaultheria cumingiana,S. Vidal,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,白珠樹屬,Gaultheria,高山白珠樹,Gaultheria itoana,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,南燭屬,Lyonia,南燭,Lyonia ovalifolia,(Wall.) Drude,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,南燭屬,Lyonia,銳葉南燭,Lyonia ovalifolia var. lanceolata,(Wall.) Hand.-Mazz.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,單花鹿蹄草屬,Moneses,單花鹿蹄草,Moneses uniflora,(L.) A. Gray,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,錫杖花屬,Monotropa,錫杖花,Monotropa hypopithys,L.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,錫杖花屬,Monotropa,單花錫杖花,Monotropa uniflora,L.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,馬醉木屬,Pieris,台灣馬醉木,Pieris taiwanensis,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,鹿蹄草屬,Pyrola,斑紋鹿蹄草,Pyrola albo-reticulata,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,鹿蹄草屬,Pyrola,日本鹿蹄草,Pyrola japonica,Alef.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,鹿蹄草屬,Pyrola,玉山鹿蹄草,Pyrola morrisonensis,(Hayata) Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,南澳杜鵑,Rhododendron breviperulatum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,棲蘭山杜鵑,Rhododendron chilanshanense,Kurash.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,丁香杜鵑,Rhododendron farrerae,Sweet,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,台灣杜鵑,Rhododendron formosanum,Hemsl.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,南湖杜鵑,Rhododendron hyperythrum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,烏來杜鵑,Rhododendron kanehirae,E.H. Wilson,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,著生杜鵑,Rhododendron kawakamii,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,埔里杜鵑,Rhododendron lasiostylum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,西施花,Rhododendron leptosanthum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,守城滿山紅,Rhododendron mariesii,Hemsl. & E.H. Wilson,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,中原氏杜鵑,Rhododendron nakaharae,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,細葉杜鵑,Rhododendron noriakianum,T. Suzuki,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,金毛杜鵑,Rhododendron oldhamii,Maxim.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,馬銀花,Rhododendron ovatum,Maxim.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,長卵葉馬銀花,Rhododendron ovatum var. lamprophyllum,(Hayata) Y.C. Liu,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,玉山杜鵑,Rhododendron pseudochrysanthum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,台灣高山杜鵑,Rhododendron rubropillosum var. taiwanalpinum,"(Ohwi) S.Y. Lu, Y.P. Yang & Y.H. Tseng",False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,紅毛杜鵑,Rhododendron rubropilosum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,紅星杜鵑,Rhododendron rubropunctatum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,唐杜鵑,Rhododendron simsii,Planch.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,杜鵑屬,Rhododendron,阿里山杜鵑,Rhododendron tanakae,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,米飯花,Vaccinium bracteatum,Thunb.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,珍珠花,Vaccinium dunalianum,Wight & W. Theob.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,凹葉越橘,Vaccinium emarginatum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,毛蕊花,Vaccinium japonicum,Alef.,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,鞍馬山越橘,Vaccinium kengii,C.E. Chang,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,高山越橘,Vaccinium merrillianum,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,巒大越橘,Vaccinium randaiense,Hayata,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,大葉越橘,Vaccinium wrightii,Gray 1859,False,
被子植物,Angiosperm,杜鵑花科,Ericaceae,越橘屬,Vaccinium,台灣大葉越橘,Vaccinium wrightii var. formosanum,(Hayata) H.L. Li,False,
被子植物,Angiosperm,岩梅科,Diapensiaceae,鷹紫花樹屬,Nothapodytes,青脆枝,Nothapodytes insularis,(Matsum.) Yu Ito,False,
被子植物,Angiosperm,絞木科,Garryaceae,桃葉珊瑚屬,Aucuba,桃葉珊瑚,Aucuba chinensis,Benth.,False,
被子植物,Angiosperm,絞木科,Garryaceae,桃葉珊瑚屬,Aucuba,鳳凰山珊瑚,Aucuba chinensis var. fongfangshanensis,"J.C. Liao, Liu, Kuang & Yuan",False,
被子植物,Angiosperm,絞木科,Garryaceae,桃葉珊瑚屬,Aucuba,東瀛珊瑚,Aucuba japonica,Thunb.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,水冠草屬,Argostemma,水冠草,Argostemma solaniflorum,Elmer,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豐花草屬,Borreria,小破得力,Borreria laevis,(Lam.) Griseb.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,六月雪屬,Buchozia,六月雪,Buchozia japonica,(Thunb.) Callm.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,朴萊木屬,Canthium,朴萊木,Canthium gynochodes,Baill.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,風箱樹屬,Cephalanthus,風箱樹,Cephalanthus tetrandrus,(Roxb.) Ridsdale & Bakh.f.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,金雞納屬,Cinchona,小葉金雞納樹,Cinchona ledgeriana,(Howard) Bern. Moens ex Trimen,True,
被子植物,Angiosperm,茜草科,Rubiaceae,咖啡樹,Coffea,咖啡樹,Coffea arabica,L.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,瓢簞藤屬,Coptosapelta,瓢簞藤,Coptosapelta diffusa,(Champ. ex Benth.) Steenis,False,
被子植物,Angiosperm,茜草科,Rubiaceae,伏牛花屬,Damnacanthus,無刺伏牛花,Damnacanthus angustifolius,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,伏牛花屬,Damnacanthus,短刺虎刺,Damnacanthus giganteus,(Makino) Nakai,False,
被子植物,Angiosperm,茜草科,Rubiaceae,伏牛花屬,Damnacanthus,伏牛花,Damnacanthus indicus,C.F. Gaertn.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,小牙草屬,Dentella,小牙草,Dentella repens,(L.) J.R. Forst. & G. Forst.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,涼喉茶屬,Dimetia,南投涼喉茶,Dimetia hedyotidea,(DC.) T.C. Hsu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,鈕扣草屬,Diodia,圓莖鈕扣草,Diodia teres,Walter,True,
被子植物,Angiosperm,茜草科,Rubiaceae,鈕扣草屬,Diodia,維州鈕釦草,Diodia virginiana,L.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,金毛耳草屬,Exallage,金毛耳草,Exallage chrysotricha,(Palib.) Neupane & N. Wikstr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,拉拉藤,Galium aparine,L.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,刺果豬殃殃,Galium echinocarpum,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,圓葉豬殃殃,Galium formosense,Ohwi,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,福山氏豬殃殃,Galium fukuyamae,Masam.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,琉球豬殃殃,Galium gracilens,(A. Gray) Makino,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,森氏豬殃殃,Galium morii,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,南湖大山豬殃殃,Galium nankotaizanum,Ohwi,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,林豬殃殃,Galium paradoxum,Maxim.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,豬殃殃,Galium spurium fo. vaillantii,(DC.) R.J. Moore,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,台灣豬殃殃,Galium taiwanense,Masam.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,太魯閣豬殃殃,Galium tarokoense,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,豬殃殃屬,Galium,小葉四葉葎,Galium trifidum,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,黃梔屬,Gardenia,山黃梔,Gardenia jasminoides,J.Ellis,False,
被子植物,Angiosperm,茜草科,Rubiaceae,苞花蔓屬,Geophila,苞花蔓,Geophila herbacea,(Jacq.) K. Schum.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,葛塔德木屬,Guettarda,葛塔德木,Guettarda speciosa,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,耳草屬,Hedyotis,臭涼喉草,Hedyotis butensis,Masam.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,耳草屬,Hedyotis,龜子角耳草,Hedyotis kuraruensis,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,耳草屬,Hedyotis,纖花耳草,Hedyotis tenuifolia,Blume,False,
被子植物,Angiosperm,茜草科,Rubiaceae,耳草屬,Hedyotis,長節耳草,Hedyotis uncinella,Hook. & Arn.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,仙丹花屬,Ixora,小仙丹花,Ixora philippinensis,Merr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,仙丹花屬,Ixora,矮仙丹花,Ixora williamsii,Sandwith,True,
被子植物,Angiosperm,茜草科,Rubiaceae,諾氏草屬,Knoxia,諾氏草,Knoxia corymbosa,Willd.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,密毛雞屎樹,Lasianthus appressihirtus,Simizu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,大葉密毛雞屎樹,Lasianthus appressihirtus var. maximus,Simizu ex T.S. Liu & J.M. Chao,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,壺冠木,Lasianthus biflorus,(Blume) M. Gangop. & Chakrab.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,文山雞屎樹,Lasianthus bunzanensis,Simizu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,白果雞屎樹,Lasianthus chinensis,(Champ.) Benth.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,柯氏雞屎樹,Lasianthus curtisii,King & Gamble,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,毛雞屎樹,Lasianthus cyanocarpus,Jack,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,琉球雞屎樹,Lasianthus fordii,Hance,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,台灣雞屎樹,Lasianthus formosensis,Matsum.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,希蘭山雞屎樹,Lasianthus heiranensis,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,日本雞屎樹,Lasianthus japonicus,Miq.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,小葉雞屎樹,Lasianthus microphyllus,Elmer,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,薄葉雞屎樹,Lasianthus microstachys,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,雞屎樹,Lasianthus obliquinervis,Merr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,長苞雞屎樹,Lasianthus tsangii,Merr. ex H.L. Li,False,
被子植物,Angiosperm,茜草科,Rubiaceae,密毛雞屎樹屬,Lasianthus,圓葉雞屎樹,Lasianthus wallichii,Wight,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,雙花擬耳草,Leptopetalum biflorum,(L.) Neupane & N. Wikstr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,脈耳草,Leptopetalum coreanum,(H. Lév.) Naiki & Ohi-Toma,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,小花擬耳草,Leptopetalum paniculatum,(L.) Shih H. Chen & M. J. Wu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,大葉擬耳草,Leptopetalum racemosum,(L.) Shih H. Chen & M. J. Wu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,海岸擬耳草,Leptopetalum strigulosum,(Bartl. ex DC.) Neupane & N. Wikstr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,藥用擬耳草屬,Leptopetalum,單花擬耳草,Leptopetalum taiwanense,(S.F. Huang & J. Murata) Shih H. Chen & M. J. Wu,False,
被子植物,Angiosperm,茜草科,Rubiaceae,蔓虎刺屬,Mitchella,蔓虎刺,Mitchella undulata,Siebold & Zucc.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,蓋裂果屬,Mitracarpus,蓋裂果,Mitracarpus hirtus,(L.) DC.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,羊角藤屬,Morinda,檄樹,Morinda citrifolia,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,羊角藤屬,Morinda,紅珠藤,Morinda parvifolia,Bartl. ex DC.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,羊角藤屬,Morinda,羊角藤,Morinda umbellata,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,水社玉葉金花,Mussaenda albiflora,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,紅頭玉葉金花,Mussaenda kotoensis,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,寶島玉葉金花,Mussaenda parviflora var. formosana,Matsum.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,毛玉葉金花,Mussaenda pubescens,W.T. Aiton,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,台北玉葉金花,Mussaenda taihokuensis,Masam.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,玉葉金花屬,Mussaenda,臺灣玉葉金花,Mussaenda taiwanensis,Kaneh.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,新耳草屬,Neanotis,台灣新耳草,Neanotis formosana,(Hayata) W.H. Lewis,False,
被子植物,Angiosperm,茜草科,Rubiaceae,新耳草屬,Neanotis,涼喉草,Neanotis hirsuta,(L.f.) W.H. Lewis,False,
被子植物,Angiosperm,茜草科,Rubiaceae,欖仁舅屬,Neonauclea,欖仁舅,Neonauclea reticulata,(Havil.) Merr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,深柱夢草屬,Nertera,黑果深柱夢草,Nertera nigricarpa,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,深柱夢草屬,Nertera,台灣深柱夢草,Nertera taiwaniana,Masam.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,繖花龍吐珠屬,Oldenlandia,繖花龍吐珠,Oldenlandia corymbosa,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,早田氏蛇根草屬,Ophiorrhiza,早田氏蛇根草,Ophiorrhiza hayatana,Ohwi,False,
被子植物,Angiosperm,茜草科,Rubiaceae,早田氏蛇根草屬,Ophiorrhiza,蛇根草,Ophiorrhiza japonica,Blume,False,
被子植物,Angiosperm,茜草科,Rubiaceae,早田氏蛇根草屬,Ophiorrhiza,小花蛇根草,Ophiorrhiza kuroiwae,Makino,False,
被子植物,Angiosperm,茜草科,Rubiaceae,早田氏蛇根草屬,Ophiorrhiza,玉蘭草,Ophiorrhiza mitchelloides,(Masam.) H.S. Lo,False,
被子植物,Angiosperm,茜草科,Rubiaceae,早田氏蛇根草屬,Ophiorrhiza,白花蛇根草,Ophiorrhiza pumila,Champ. ex Benth.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,雞屎藤屬,Paederia,毛雞屎藤,Paederia cavaleriei,H. Léveillé,False,
被子植物,Angiosperm,茜草科,Rubiaceae,雞屎藤屬,Paederia,雞屎藤,Paederia foetida,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜木屬,Pavetta,茜木,Pavetta indica,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,九節木屬,Psychotria,蘭嶼九節木,Psychotria cephalophora,Merr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,九節木屬,Psychotria,琉球九節木,Psychotria manillensis,Bartl. ex DC.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,九節木屬,Psychotria,九節木,Psychotria rubra,Poir.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,九節木屬,Psychotria,拎壁龍,Psychotria serpens,L.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草樹屬,Randia,台北茜草樹,Randia canthioides,Champ. ex Benth.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草樹屬,Randia,茜草樹,Randia cochinchinensis,(Lour.) Merr.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草樹屬,Randia,華茜草樹,Randia sinensis,(Lour.) Schult.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草樹屬,Randia,對面花,Randia spinosa,Loes.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草樹屬,Randia,大果玉心花,Randia wallichii,Wight,False,
被子植物,Angiosperm,茜草科,Rubiaceae,擬鴨舌廣屬,Richardia,巴西擬鴨舌癀,Richardia brasiliensis,Gomes,True,
被子植物,Angiosperm,茜草科,Rubiaceae,擬鴨舌廣屬,Richardia,擬鴨舌癀,Richardia scabra,L.,True,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草屬,Rubia,金劍草,Rubia lanceolata,Hayata,False,
被子植物,Angiosperm,茜草科,Rubiaceae,茜草屬,Rubia,林氏茜草,Rubia linii,J.M. Chao,False,
被子植物,Angiosperm,茜草科,Rubiaceae,蛇舌草屬,Scleromitrion,細葉龍吐珠,Scleromitrion angustifolium,(Cham. & Schltdl.) Benth.,False,
被子植物,Angiosperm,茜草科,Rubiaceae,蛇舌草屬,Scleromitrion,白花蛇舌草,Scleromitrion brachypodum,(DC.) T.C. Hsu,False,
